,satellite,annotation,image,mask1,num_fire_pixels,category,set,fold
158,sentinel,manual,T20JQR_20200827T141049_20m_stack_s256_p00095.tif,T20JQR_20200827T141049_20m_stack_maskf_s256_p00095.tif,0,sentinel_no-fire,train,1
159,sentinel,manual,T19FDA_20200827T141049_20m_stack_s256_p00432.tif,T19FDA_20200827T141049_20m_stack_maskf_s256_p00432.tif,0,sentinel_no-fire,train,1
160,sentinel,manual,T50TLK_20200810T030551_20m_stack_s256_p00135.tif,T50TLK_20200810T030551_20m_stack_maskf_s256_p00135.tif,0,sentinel_no-fire,train,1
161,sentinel,manual,T37TEN_20200808T081609_20m_stack_s256_p00197.tif,T37TEN_20200808T081609_20m_stack_maskf_s256_p00197.tif,0,sentinel_no-fire,train,1
162,sentinel,manual,T47RPJ_20200827T034539_20m_stack_s256_p00307.tif,T47RPJ_20200827T034539_20m_stack_maskf_s256_p00307.tif,0,sentinel_no-fire,train,1
163,sentinel,manual,T55HGV_20200827T000251_20m_stack_s256_p00069.tif,T55HGV_20200827T000251_20m_stack_maskf_s256_p00069.tif,0,sentinel_no-fire,train,1
164,sentinel,manual,T22MEA_20200806T135121_20m_stack_s256_p00114.tif,T22MEA_20200806T135121_20m_stack_maskf_s256_p00114.tif,0,sentinel_no-fire,train,1
165,sentinel,manual,T30SUG_20200821T105631_20m_stack_s256_p00126.tif,T30SUG_20200821T105631_20m_stack_maskf_s256_p00126.tif,0,sentinel_no-fire,train,1
166,sentinel,manual,T30SUG_20200821T105631_20m_stack_s256_p00204.tif,T30SUG_20200821T105631_20m_stack_maskf_s256_p00204.tif,0,sentinel_no-fire,train,1
167,sentinel,manual,T21LVK_20200802T141051_20m_stack_s256_p00233.tif,T21LVK_20200802T141051_20m_stack_maskf_s256_p00233.tif,0,sentinel_no-fire,train,1
168,sentinel,manual,T22MEA_20200806T135121_20m_stack_s256_p00097.tif,T22MEA_20200806T135121_20m_stack_maskf_s256_p00097.tif,0,sentinel_no-fire,train,1
169,sentinel,manual,T36LWL_20200821T073621_20m_stack_s256_p00076.tif,T36LWL_20200821T073621_20m_stack_maskf_s256_p00076.tif,0,sentinel_no-fire,train,1
170,sentinel,manual,T21WXU_20200825T153911_20m_stack_s256_p00054.tif,T21WXU_20200825T153911_20m_stack_maskf_s256_p00054.tif,0,sentinel_no-fire,train,1
171,sentinel,manual,T12TUQ_20200813T181931_20m_stack_s256_p00223.tif,T12TUQ_20200813T181931_20m_stack_maskf_s256_p00223.tif,0,sentinel_no-fire,train,1
172,sentinel,manual,T39UXT_20200823T072619_20m_stack_s256_p00335.tif,T39UXT_20200823T072619_20m_stack_maskf_s256_p00335.tif,0,sentinel_no-fire,train,1
173,sentinel,manual,T52WES_20200812T025549_20m_stack_s256_p00029.tif,T52WES_20200812T025549_20m_stack_maskf_s256_p00029.tif,0,sentinel_no-fire,train,1
174,sentinel,manual,T30PYB_20200827T102559_20m_stack_s256_p00209.tif,T30PYB_20200827T102559_20m_stack_maskf_s256_p00209.tif,0,sentinel_no-fire,train,1
175,sentinel,manual,T47RPJ_20200827T034539_20m_stack_s256_p00358.tif,T47RPJ_20200827T034539_20m_stack_maskf_s256_p00358.tif,0,sentinel_no-fire,train,1
176,sentinel,manual,T19FDA_20200827T141049_20m_stack_s256_p00019.tif,T19FDA_20200827T141049_20m_stack_maskf_s256_p00019.tif,0,sentinel_no-fire,train,1
177,sentinel,manual,T52VFQ_20200821T023551_20m_stack_s256_p00024.tif,T52VFQ_20200821T023551_20m_stack_maskf_s256_p00024.tif,0,sentinel_no-fire,train,1
178,sentinel,manual,T36LWL_20200821T073621_20m_stack_s256_p00420.tif,T36LWL_20200821T073621_20m_stack_maskf_s256_p00420.tif,0,sentinel_no-fire,train,1
179,sentinel,manual,T30UYC_20200821T105631_20m_stack_s256_p00048.tif,T30UYC_20200821T105631_20m_stack_maskf_s256_p00048.tif,0,sentinel_no-fire,train,1
180,sentinel,manual,T38SPA_20200823T072619_20m_stack_s256_p00162.tif,T38SPA_20200823T072619_20m_stack_maskf_s256_p00162.tif,0,sentinel_no-fire,train,1
181,sentinel,manual,T43VED_20200812T061639_20m_stack_s256_p00352.tif,T43VED_20200812T061639_20m_stack_maskf_s256_p00352.tif,0,sentinel_no-fire,train,1
182,sentinel,manual,T36LWL_20200821T073621_20m_stack_s256_p00004.tif,T36LWL_20200821T073621_20m_stack_maskf_s256_p00004.tif,0,sentinel_no-fire,train,1
183,sentinel,manual,T39UXT_20200823T072619_20m_stack_s256_p00302.tif,T39UXT_20200823T072619_20m_stack_maskf_s256_p00302.tif,0,sentinel_no-fire,train,1
184,sentinel,manual,T52VFQ_20200821T023551_20m_stack_s256_p00311.tif,T52VFQ_20200821T023551_20m_stack_maskf_s256_p00311.tif,0,sentinel_no-fire,train,1
185,sentinel,manual,T52VFQ_20200821T023551_20m_stack_s256_p00246.tif,T52VFQ_20200821T023551_20m_stack_maskf_s256_p00246.tif,0,sentinel_no-fire,train,1
186,sentinel,manual,T30SUG_20200821T105631_20m_stack_s256_p00171.tif,T30SUG_20200821T105631_20m_stack_maskf_s256_p00171.tif,0,sentinel_no-fire,train,1
187,sentinel,manual,T22MEA_20200806T135121_20m_stack_s256_p00287.tif,T22MEA_20200806T135121_20m_stack_maskf_s256_p00287.tif,0,sentinel_no-fire,train,1
188,sentinel,manual,T55HGV_20200827T000251_20m_stack_s256_p00262.tif,T55HGV_20200827T000251_20m_stack_maskf_s256_p00262.tif,0,sentinel_no-fire,train,1
189,sentinel,manual,T37TEN_20200808T081609_20m_stack_s256_p00138.tif,T37TEN_20200808T081609_20m_stack_maskf_s256_p00138.tif,0,sentinel_no-fire,train,1
190,sentinel,manual,T30UYC_20200821T105631_20m_stack_s256_p00073.tif,T30UYC_20200821T105631_20m_stack_maskf_s256_p00073.tif,0,sentinel_no-fire,train,1
191,sentinel,manual,T21LVK_20200802T141051_20m_stack_s256_p00163.tif,T21LVK_20200802T141051_20m_stack_maskf_s256_p00163.tif,0,sentinel_no-fire,train,1
192,sentinel,manual,T50TLK_20200810T030551_20m_stack_s256_p00255.tif,T50TLK_20200810T030551_20m_stack_maskf_s256_p00255.tif,0,sentinel_no-fire,train,1
193,sentinel,manual,T55HGV_20200827T000251_20m_stack_s256_p00312.tif,T55HGV_20200827T000251_20m_stack_maskf_s256_p00312.tif,0,sentinel_no-fire,train,1
194,sentinel,manual,T22MEA_20200806T135121_20m_stack_s256_p00111.tif,T22MEA_20200806T135121_20m_stack_maskf_s256_p00111.tif,0,sentinel_no-fire,train,1
195,sentinel,manual,T39TWN_20200823T072619_20m_stack_s256_p00324.tif,T39TWN_20200823T072619_20m_stack_maskf_s256_p00324.tif,0,sentinel_no-fire,train,1
196,sentinel,manual,T21LVK_20200802T141051_20m_stack_s256_p00441.tif,T21LVK_20200802T141051_20m_stack_maskf_s256_p00441.tif,0,sentinel_no-fire,train,1
197,sentinel,manual,T30SUG_20200821T105631_20m_stack_s256_p00335.tif,T30SUG_20200821T105631_20m_stack_maskf_s256_p00335.tif,0,sentinel_no-fire,train,1
198,sentinel,manual,T30SUG_20200821T105631_20m_stack_s256_p00146.tif,T30SUG_20200821T105631_20m_stack_maskf_s256_p00146.tif,0,sentinel_no-fire,train,1
199,sentinel,manual,T52WES_20200812T025549_20m_stack_s256_p00158.tif,T52WES_20200812T025549_20m_stack_maskf_s256_p00158.tif,0,sentinel_no-fire,train,1
200,sentinel,manual,T50TLK_20200810T030551_20m_stack_s256_p00035.tif,T50TLK_20200810T030551_20m_stack_maskf_s256_p00035.tif,0,sentinel_no-fire,train,1
201,sentinel,manual,T49WFM_20200825T035541_20m_stack_s256_p00294.tif,T49WFM_20200825T035541_20m_stack_maskf_s256_p00294.tif,0,sentinel_no-fire,train,1
202,sentinel,manual,T52WES_20200812T025549_20m_stack_s256_p00227.tif,T52WES_20200812T025549_20m_stack_maskf_s256_p00227.tif,0,sentinel_no-fire,train,1
203,sentinel,manual,T55HGV_20200827T000251_20m_stack_s256_p00430.tif,T55HGV_20200827T000251_20m_stack_maskf_s256_p00430.tif,0,sentinel_no-fire,train,1
204,sentinel,manual,T35ULR_20200821T092031_20m_stack_s256_p00238.tif,T35ULR_20200821T092031_20m_stack_maskf_s256_p00238.tif,0,sentinel_no-fire,train,1
205,sentinel,manual,T52WES_20200812T025549_20m_stack_s256_p00076.tif,T52WES_20200812T025549_20m_stack_maskf_s256_p00076.tif,0,sentinel_no-fire,train,1
206,sentinel,manual,T52WES_20200812T025549_20m_stack_s256_p00002.tif,T52WES_20200812T025549_20m_stack_maskf_s256_p00002.tif,0,sentinel_no-fire,train,1
207,sentinel,manual,T52WES_20200812T025549_20m_stack_s256_p00032.tif,T52WES_20200812T025549_20m_stack_maskf_s256_p00032.tif,0,sentinel_no-fire,train,1
208,sentinel,manual,T16SCD_20200815T162839_20m_stack_s256_p00216.tif,T16SCD_20200815T162839_20m_stack_maskf_s256_p00216.tif,0,sentinel_no-fire,train,1
209,sentinel,manual,T21WXU_20200825T153911_20m_stack_s256_p00270.tif,T21WXU_20200825T153911_20m_stack_maskf_s256_p00270.tif,0,sentinel_no-fire,train,1
210,sentinel,manual,T21WXU_20200825T153911_20m_stack_s256_p00152.tif,T21WXU_20200825T153911_20m_stack_maskf_s256_p00152.tif,0,sentinel_no-fire,train,1
211,sentinel,manual,T43TGH_20200825T053651_20m_stack_s256_p00388.tif,T43TGH_20200825T053651_20m_stack_maskf_s256_p00388.tif,0,sentinel_no-fire,train,1
212,sentinel,manual,T21LVK_20200802T141051_20m_stack_s256_p00224.tif,T21LVK_20200802T141051_20m_stack_maskf_s256_p00224.tif,0,sentinel_no-fire,train,1
213,sentinel,manual,T30UYC_20200821T105631_20m_stack_s256_p00389.tif,T30UYC_20200821T105631_20m_stack_maskf_s256_p00389.tif,0,sentinel_no-fire,train,1
214,sentinel,manual,T36LWL_20200821T073621_20m_stack_s256_p00221.tif,T36LWL_20200821T073621_20m_stack_maskf_s256_p00221.tif,0,sentinel_no-fire,train,1
215,sentinel,manual,T39UXT_20200823T072619_20m_stack_s256_p00347.tif,T39UXT_20200823T072619_20m_stack_maskf_s256_p00347.tif,0,sentinel_no-fire,train,1
216,sentinel,manual,T35ULR_20200821T092031_20m_stack_s256_p00210.tif,T35ULR_20200821T092031_20m_stack_maskf_s256_p00210.tif,0,sentinel_no-fire,train,1
217,sentinel,manual,T49WFM_20200825T035541_20m_stack_s256_p00378.tif,T49WFM_20200825T035541_20m_stack_maskf_s256_p00378.tif,0,sentinel_no-fire,train,1
218,sentinel,manual,T43VED_20200812T061639_20m_stack_s256_p00184.tif,T43VED_20200812T061639_20m_stack_maskf_s256_p00184.tif,0,sentinel_no-fire,train,1
219,sentinel,manual,T20JQR_20200827T141049_20m_stack_s256_p00056.tif,T20JQR_20200827T141049_20m_stack_maskf_s256_p00056.tif,0,sentinel_no-fire,train,1
220,sentinel,manual,T37TEN_20200808T081609_20m_stack_s256_p00175.tif,T37TEN_20200808T081609_20m_stack_maskf_s256_p00175.tif,0,sentinel_no-fire,train,1
221,sentinel,manual,T21LVK_20200802T141051_20m_stack_s256_p00191.tif,T21LVK_20200802T141051_20m_stack_maskf_s256_p00191.tif,0,sentinel_no-fire,train,1
222,sentinel,manual,T52LFL_20200812T013719_20m_stack_s256_p00108.tif,T52LFL_20200812T013719_20m_stack_maskf_s256_p00108.tif,0,sentinel_no-fire,train,1
223,sentinel,manual,T36LWL_20200821T073621_20m_stack_s256_p00164.tif,T36LWL_20200821T073621_20m_stack_maskf_s256_p00164.tif,0,sentinel_no-fire,train,1
224,sentinel,manual,T30PYB_20200827T102559_20m_stack_s256_p00040.tif,T30PYB_20200827T102559_20m_stack_maskf_s256_p00040.tif,0,sentinel_no-fire,train,1
225,sentinel,manual,T38SPA_20200823T072619_20m_stack_s256_p00377.tif,T38SPA_20200823T072619_20m_stack_maskf_s256_p00377.tif,0,sentinel_no-fire,train,1
226,sentinel,manual,T30PYB_20200827T102559_20m_stack_s256_p00306.tif,T30PYB_20200827T102559_20m_stack_maskf_s256_p00306.tif,0,sentinel_no-fire,train,1
227,sentinel,manual,T30SUG_20200821T105631_20m_stack_s256_p00133.tif,T30SUG_20200821T105631_20m_stack_maskf_s256_p00133.tif,35,sentinel_fire,train,1
228,sentinel,manual,T49WFM_20200825T035541_20m_stack_s256_p00352.tif,T49WFM_20200825T035541_20m_stack_maskf_s256_p00352.tif,0,sentinel_no-fire,train,1
229,sentinel,manual,T52VFQ_20200821T023551_20m_stack_s256_p00189.tif,T52VFQ_20200821T023551_20m_stack_maskf_s256_p00189.tif,0,sentinel_no-fire,train,1
230,sentinel,manual,T30UYC_20200821T105631_20m_stack_s256_p00396.tif,T30UYC_20200821T105631_20m_stack_maskf_s256_p00396.tif,0,sentinel_no-fire,train,1
231,sentinel,manual,T37MCM_20200823T072619_20m_stack_s256_p00250.tif,T37MCM_20200823T072619_20m_stack_maskf_s256_p00250.tif,0,sentinel_no-fire,train,1
232,sentinel,manual,T22MEA_20200806T135121_20m_stack_s256_p00299.tif,T22MEA_20200806T135121_20m_stack_maskf_s256_p00299.tif,0,sentinel_no-fire,train,1
233,sentinel,manual,T20JQR_20200827T141049_20m_stack_s256_p00240.tif,T20JQR_20200827T141049_20m_stack_maskf_s256_p00240.tif,0,sentinel_no-fire,train,1
234,sentinel,manual,T37TEN_20200808T081609_20m_stack_s256_p00328.tif,T37TEN_20200808T081609_20m_stack_maskf_s256_p00328.tif,0,sentinel_no-fire,train,1
235,sentinel,manual,T55HGV_20200827T000251_20m_stack_s256_p00417.tif,T55HGV_20200827T000251_20m_stack_maskf_s256_p00417.tif,0,sentinel_no-fire,train,1
236,sentinel,manual,T19FDA_20200827T141049_20m_stack_s256_p00304.tif,T19FDA_20200827T141049_20m_stack_maskf_s256_p00304.tif,0,sentinel_no-fire,train,1
237,sentinel,manual,T37MCM_20200823T072619_20m_stack_s256_p00182.tif,T37MCM_20200823T072619_20m_stack_maskf_s256_p00182.tif,0,sentinel_no-fire,train,1
238,sentinel,manual,T35ULR_20200821T092031_20m_stack_s256_p00142.tif,T35ULR_20200821T092031_20m_stack_maskf_s256_p00142.tif,0,sentinel_no-fire,train,1
239,sentinel,manual,T52WES_20200812T025549_20m_stack_s256_p00366.tif,T52WES_20200812T025549_20m_stack_maskf_s256_p00366.tif,0,sentinel_no-fire,train,1
240,sentinel,manual,T38SPA_20200823T072619_20m_stack_s256_p00270.tif,T38SPA_20200823T072619_20m_stack_maskf_s256_p00270.tif,0,sentinel_no-fire,train,1
241,sentinel,manual,T22MEA_20200806T135121_20m_stack_s256_p00107.tif,T22MEA_20200806T135121_20m_stack_maskf_s256_p00107.tif,0,sentinel_no-fire,train,1
242,sentinel,manual,T52VFQ_20200821T023551_20m_stack_s256_p00103.tif,T52VFQ_20200821T023551_20m_stack_maskf_s256_p00103.tif,0,sentinel_no-fire,train,1
243,sentinel,manual,T47RPJ_20200827T034539_20m_stack_s256_p00396.tif,T47RPJ_20200827T034539_20m_stack_maskf_s256_p00396.tif,0,sentinel_no-fire,train,1
244,sentinel,manual,T43VED_20200812T061639_20m_stack_s256_p00370.tif,T43VED_20200812T061639_20m_stack_maskf_s256_p00370.tif,0,sentinel_no-fire,train,1
245,sentinel,manual,T19FDA_20200827T141049_20m_stack_s256_p00426.tif,T19FDA_20200827T141049_20m_stack_maskf_s256_p00426.tif,0,sentinel_no-fire,train,1
246,sentinel,manual,T39TWN_20200823T072619_20m_stack_s256_p00013.tif,T39TWN_20200823T072619_20m_stack_maskf_s256_p00013.tif,0,sentinel_no-fire,train,1
247,sentinel,manual,T50TLK_20200810T030551_20m_stack_s256_p00365.tif,T50TLK_20200810T030551_20m_stack_maskf_s256_p00365.tif,0,sentinel_no-fire,train,1
248,sentinel,manual,T52LFL_20200812T013719_20m_stack_s256_p00113.tif,T52LFL_20200812T013719_20m_stack_maskf_s256_p00113.tif,0,sentinel_no-fire,train,1
249,sentinel,manual,T35ULR_20200821T092031_20m_stack_s256_p00372.tif,T35ULR_20200821T092031_20m_stack_maskf_s256_p00372.tif,0,sentinel_no-fire,train,1
250,sentinel,manual,T36LWL_20200821T073621_20m_stack_s256_p00341.tif,T36LWL_20200821T073621_20m_stack_maskf_s256_p00341.tif,4,sentinel_fire,train,1
251,sentinel,manual,T39TWN_20200823T072619_20m_stack_s256_p00395.tif,T39TWN_20200823T072619_20m_stack_maskf_s256_p00395.tif,0,sentinel_no-fire,train,1
252,sentinel,manual,T43VED_20200812T061639_20m_stack_s256_p00057.tif,T43VED_20200812T061639_20m_stack_maskf_s256_p00057.tif,0,sentinel_no-fire,train,1
253,sentinel,manual,T30UYC_20200821T105631_20m_stack_s256_p00248.tif,T30UYC_20200821T105631_20m_stack_maskf_s256_p00248.tif,0,sentinel_no-fire,train,1
254,sentinel,manual,T52WES_20200812T025549_20m_stack_s256_p00312.tif,T52WES_20200812T025549_20m_stack_maskf_s256_p00312.tif,0,sentinel_no-fire,train,1
255,sentinel,manual,T37MCM_20200823T072619_20m_stack_s256_p00224.tif,T37MCM_20200823T072619_20m_stack_maskf_s256_p00224.tif,0,sentinel_no-fire,train,1
256,sentinel,manual,T39TWN_20200823T072619_20m_stack_s256_p00251.tif,T39TWN_20200823T072619_20m_stack_maskf_s256_p00251.tif,0,sentinel_no-fire,train,1
257,sentinel,manual,T52VFQ_20200821T023551_20m_stack_s256_p00052.tif,T52VFQ_20200821T023551_20m_stack_maskf_s256_p00052.tif,0,sentinel_no-fire,train,1
258,sentinel,manual,T19FDA_20200827T141049_20m_stack_s256_p00288.tif,T19FDA_20200827T141049_20m_stack_maskf_s256_p00288.tif,0,sentinel_no-fire,train,1
259,sentinel,manual,T16SCD_20200815T162839_20m_stack_s256_p00311.tif,T16SCD_20200815T162839_20m_stack_maskf_s256_p00311.tif,0,sentinel_no-fire,train,1
260,sentinel,manual,T47RPJ_20200827T034539_20m_stack_s256_p00103.tif,T47RPJ_20200827T034539_20m_stack_maskf_s256_p00103.tif,0,sentinel_no-fire,train,1
261,sentinel,manual,T12TUQ_20200813T181931_20m_stack_s256_p00006.tif,T12TUQ_20200813T181931_20m_stack_maskf_s256_p00006.tif,0,sentinel_no-fire,train,1
262,sentinel,manual,T30SUG_20200821T105631_20m_stack_s256_p00399.tif,T30SUG_20200821T105631_20m_stack_maskf_s256_p00399.tif,0,sentinel_no-fire,train,1
263,sentinel,manual,T30UYC_20200821T105631_20m_stack_s256_p00240.tif,T30UYC_20200821T105631_20m_stack_maskf_s256_p00240.tif,0,sentinel_no-fire,train,1
264,sentinel,manual,T21LVK_20200802T141051_20m_stack_s256_p00022.tif,T21LVK_20200802T141051_20m_stack_maskf_s256_p00022.tif,0,sentinel_no-fire,train,1
265,sentinel,manual,T47RPJ_20200827T034539_20m_stack_s256_p00398.tif,T47RPJ_20200827T034539_20m_stack_maskf_s256_p00398.tif,0,sentinel_no-fire,train,1
266,sentinel,manual,T55HGV_20200827T000251_20m_stack_s256_p00078.tif,T55HGV_20200827T000251_20m_stack_maskf_s256_p00078.tif,0,sentinel_no-fire,train,1
267,sentinel,manual,T30PYB_20200827T102559_20m_stack_s256_p00386.tif,T30PYB_20200827T102559_20m_stack_maskf_s256_p00386.tif,0,sentinel_no-fire,train,1
268,sentinel,manual,T38SPA_20200823T072619_20m_stack_s256_p00431.tif,T38SPA_20200823T072619_20m_stack_maskf_s256_p00431.tif,0,sentinel_no-fire,train,1
269,sentinel,manual,T35ULR_20200821T092031_20m_stack_s256_p00093.tif,T35ULR_20200821T092031_20m_stack_maskf_s256_p00093.tif,3,sentinel_fire,train,1
270,sentinel,manual,T30UYC_20200821T105631_20m_stack_s256_p00112.tif,T30UYC_20200821T105631_20m_stack_maskf_s256_p00112.tif,0,sentinel_no-fire,train,1
271,sentinel,manual,T39TWN_20200823T072619_20m_stack_s256_p00088.tif,T39TWN_20200823T072619_20m_stack_maskf_s256_p00088.tif,0,sentinel_no-fire,train,1
272,sentinel,manual,T35ULR_20200821T092031_20m_stack_s256_p00194.tif,T35ULR_20200821T092031_20m_stack_maskf_s256_p00194.tif,0,sentinel_no-fire,train,1
273,sentinel,manual,T35ULR_20200821T092031_20m_stack_s256_p00423.tif,T35ULR_20200821T092031_20m_stack_maskf_s256_p00423.tif,0,sentinel_no-fire,train,1
274,sentinel,manual,T43VED_20200812T061639_20m_stack_s256_p00049.tif,T43VED_20200812T061639_20m_stack_maskf_s256_p00049.tif,0,sentinel_no-fire,train,1
275,sentinel,manual,T55HGV_20200827T000251_20m_stack_s256_p00067.tif,T55HGV_20200827T000251_20m_stack_maskf_s256_p00067.tif,0,sentinel_no-fire,train,1
276,sentinel,manual,T50TLK_20200810T030551_20m_stack_s256_p00136.tif,T50TLK_20200810T030551_20m_stack_maskf_s256_p00136.tif,0,sentinel_no-fire,train,1
277,sentinel,manual,T37MCM_20200823T072619_20m_stack_s256_p00151.tif,T37MCM_20200823T072619_20m_stack_maskf_s256_p00151.tif,27,sentinel_fire,train,1
278,sentinel,manual,T39TWN_20200823T072619_20m_stack_s256_p00105.tif,T39TWN_20200823T072619_20m_stack_maskf_s256_p00105.tif,0,sentinel_no-fire,train,1
279,sentinel,manual,T35ULR_20200821T092031_20m_stack_s256_p00267.tif,T35ULR_20200821T092031_20m_stack_maskf_s256_p00267.tif,0,sentinel_no-fire,train,1
280,sentinel,manual,T52WES_20200812T025549_20m_stack_s256_p00033.tif,T52WES_20200812T025549_20m_stack_maskf_s256_p00033.tif,0,sentinel_no-fire,train,1
281,sentinel,manual,T43TGH_20200825T053651_20m_stack_s256_p00401.tif,T43TGH_20200825T053651_20m_stack_maskf_s256_p00401.tif,0,sentinel_no-fire,train,1
282,sentinel,manual,T43TGH_20200825T053651_20m_stack_s256_p00057.tif,T43TGH_20200825T053651_20m_stack_maskf_s256_p00057.tif,0,sentinel_no-fire,train,1
283,sentinel,manual,T30PYB_20200827T102559_20m_stack_s256_p00376.tif,T30PYB_20200827T102559_20m_stack_maskf_s256_p00376.tif,0,sentinel_no-fire,train,1
284,sentinel,manual,T37MCM_20200823T072619_20m_stack_s256_p00213.tif,T37MCM_20200823T072619_20m_stack_maskf_s256_p00213.tif,0,sentinel_no-fire,train,1
285,sentinel,manual,T38SPA_20200823T072619_20m_stack_s256_p00135.tif,T38SPA_20200823T072619_20m_stack_maskf_s256_p00135.tif,0,sentinel_no-fire,train,1
286,sentinel,manual,T12TUQ_20200813T181931_20m_stack_s256_p00208.tif,T12TUQ_20200813T181931_20m_stack_maskf_s256_p00208.tif,0,sentinel_no-fire,train,1
287,sentinel,manual,T37MCM_20200823T072619_20m_stack_s256_p00202.tif,T37MCM_20200823T072619_20m_stack_maskf_s256_p00202.tif,0,sentinel_no-fire,train,1
288,sentinel,manual,T37TEN_20200808T081609_20m_stack_s256_p00207.tif,T37TEN_20200808T081609_20m_stack_maskf_s256_p00207.tif,0,sentinel_no-fire,train,1
289,sentinel,manual,T30UYC_20200821T105631_20m_stack_s256_p00154.tif,T30UYC_20200821T105631_20m_stack_maskf_s256_p00154.tif,0,sentinel_no-fire,train,1
290,sentinel,manual,T38SPA_20200823T072619_20m_stack_s256_p00390.tif,T38SPA_20200823T072619_20m_stack_maskf_s256_p00390.tif,0,sentinel_no-fire,train,1
291,sentinel,manual,T49WFM_20200825T035541_20m_stack_s256_p00227.tif,T49WFM_20200825T035541_20m_stack_maskf_s256_p00227.tif,0,sentinel_no-fire,train,1
292,sentinel,manual,T43VED_20200812T061639_20m_stack_s256_p00418.tif,T43VED_20200812T061639_20m_stack_maskf_s256_p00418.tif,0,sentinel_no-fire,train,1
293,sentinel,manual,T20JQR_20200827T141049_20m_stack_s256_p00142.tif,T20JQR_20200827T141049_20m_stack_maskf_s256_p00142.tif,0,sentinel_no-fire,train,1
294,sentinel,manual,T47RPJ_20200827T034539_20m_stack_s256_p00050.tif,T47RPJ_20200827T034539_20m_stack_maskf_s256_p00050.tif,1,sentinel_fire,train,1
295,sentinel,manual,T36LWL_20200821T073621_20m_stack_s256_p00251.tif,T36LWL_20200821T073621_20m_stack_maskf_s256_p00251.tif,3,sentinel_fire,train,1
296,sentinel,manual,T52LFL_20200812T013719_20m_stack_s256_p00015.tif,T52LFL_20200812T013719_20m_stack_maskf_s256_p00015.tif,0,sentinel_no-fire,train,1
297,sentinel,manual,T30UYC_20200821T105631_20m_stack_s256_p00418.tif,T30UYC_20200821T105631_20m_stack_maskf_s256_p00418.tif,0,sentinel_no-fire,train,1
298,sentinel,manual,T39TWN_20200823T072619_20m_stack_s256_p00361.tif,T39TWN_20200823T072619_20m_stack_maskf_s256_p00361.tif,0,sentinel_no-fire,train,1
